s1_path,s1_label,s1_snr,s2_path,s2_label,s2_snr,s3_path,s3_label,s3_snr,s4_path,s4_label,s4_snr,s5_path,s5_label,s5_snr
/work107/luoxiaoxue/data/VGGSound/audios_16k/1nOvomBowno_000000.wav,music,1.7824313913053356,/work107/luoxiaoxue/data/VGGSound/audios_16k/ehMLK2EC1n4_000030.wav,others,-1.3529658009302654,/work107/luoxiaoxue/data/VGGSound/audios_16k/KO3AD_sr0Z8_000016.wav,others,2.529331531036002,/work107/luoxiaoxue/data/VGGSound/audios_16k/LheyT6WSxkw_000220.wav,music,-0.20703046758543042,/work107/luoxiaoxue/data/VGGSound/audios_16k/C_xY8hOpWz0_000040.wav,speech,-2.872910564150657
/work107/luoxiaoxue/data/VGGSound/audios_16k/ZEsJaAD9SpE_000160.wav,music,-1.4110107623765078,/work107/luoxiaoxue/data/VGGSound/audios_16k/APeqc3s0Kvo_000110.wav,music,1.3501031407125001,/work107/luoxiaoxue/data/VGGSound/audios_16k/LCBC3QNeT8c_000010.wav,speech,-0.48385705833853176,/work107/luoxiaoxue/data/VGGSound/audios_16k/RgIOsd6K1vA_000000.wav,others,2.194370787678702,/work107/luoxiaoxue/data/VGGSound/audios_16k/Xxt8Qf_JsLU_000030.wav,music,0.8947952079229768
/work107/luoxiaoxue/data/VGGSound/audios_16k/-6VFTlZsft4_000030.wav,speech,-2.6610970012613246,/work107/luoxiaoxue/data/VGGSound/audios_16k/Q1L7bmVBEsA_000000.wav,music,2.7966409730809207,/work107/luoxiaoxue/data/VGGSound/audios_16k/bngAUddl1rc_000020.wav,speech,2.8869825640038407,/work107/luoxiaoxue/data/VGGSound/audios_16k/jn6o745ZFRA_000019.wav,speech,-1.5242999301015496,/work107/luoxiaoxue/data/VGGSound/audios_16k/jLE8dPkmTEk_000010.wav,others,2.5112662839266875
/work107/luoxiaoxue/data/VGGSound/audios_16k/mf6FpJk2PM0_000000.wav,music,-1.0315155780858323,/work107/luoxiaoxue/data/VGGSound/audios_16k/WT3F0jVr57o_000030.wav,others,2.2514240629547126,/work107/luoxiaoxue/data/VGGSound/audios_16k/fR78WZ5fKKs_000120.wav,speech,-0.21134223274638053,/work107/luoxiaoxue/data/VGGSound/audios_16k/2U6as8c6-x0_000270.wav,speech,-0.31328937925495337,/work107/luoxiaoxue/data/VGGSound/audios_16k/LMoSZHxyQBg_000290.wav,speech,2.410207385898831
/work107/luoxiaoxue/data/VGGSound/audios_16k/oicOAt5GoU0_000030.wav,music,-0.5608962397925228,/work107/luoxiaoxue/data/VGGSound/audios_16k/RTQrEpoyKpc_000020.wav,speech,1.947214801724714,/work107/luoxiaoxue/data/VGGSound/audios_16k/DnP2EH_cWlQ_000030.wav,speech,1.4799521778954245,/work107/luoxiaoxue/data/VGGSound/audios_16k/2t6eqvXT7QI_000020.wav,speech,-2.5605347754912247,/work107/luoxiaoxue/data/VGGSound/audios_16k/0lFf-HP86Q0_000030.wav,speech,-1.4938125096779322
/work107/luoxiaoxue/data/VGGSound/audios_16k/XVvStBkqDA4_000180.wav,music,-1.9509309287175574,/work107/luoxiaoxue/data/VGGSound/audios_16k/lnc8_4DWAbM_000290.wav,music,-2.2162459574948983,/work107/luoxiaoxue/data/VGGSound/audios_16k/FewTn4TnSII_000000.wav,music,-1.1916849325594674,/work107/luoxiaoxue/data/VGGSound/audios_16k/QUunAF0sf-s_000030.wav,others,1.7420878800456006,/work107/luoxiaoxue/data/VGGSound/audios_16k/7e_SgrZo2nU_000030.wav,speech,-2.9157857294323777
/work107/luoxiaoxue/data/VGGSound/audios_16k/tznoShjZhyc_000030.wav,others,-2.473430927220905,/work107/luoxiaoxue/data/VGGSound/audios_16k/0SKchbYpXzA_000030.wav,speech,-2.077787940268787,/work107/luoxiaoxue/data/VGGSound/audios_16k/54oivUaQKbw_000030.wav,speech,-1.0482325523959026,/work107/luoxiaoxue/data/VGGSound/audios_16k/wxO5Vlex-oY_000318.wav,music,-0.046320234852673,/work107/luoxiaoxue/data/VGGSound/audios_16k/NYQ5Du2qDFI_000073.wav,music,1.8456315835401185
/work107/luoxiaoxue/data/VGGSound/audios_16k/8AYJjFBJ-tk_000030.wav,speech,-2.20094263936722,/work107/luoxiaoxue/data/VGGSound/audios_16k/1cHF693l06A_000030.wav,speech,1.0846186200993166,/work107/luoxiaoxue/data/VGGSound/audios_16k/oQWLAQAHvDA_000000.wav,music,1.6956236852321123,/work107/luoxiaoxue/data/VGGSound/audios_16k/0eeiRpeMjcQ_000030.wav,speech,1.7285913781932623,/work107/luoxiaoxue/data/VGGSound/audios_16k/sjy7igy9mto_000003.wav,music,0.9696461255823712
/work107/luoxiaoxue/data/VGGSound/audios_16k/450DA4AZG6U_000030.wav,speech,2.7782783983373003,/work107/luoxiaoxue/data/VGGSound/audios_16k/J1U6rpGVtAM_000010.wav,music,2.4040786570384913,/work107/luoxiaoxue/data/VGGSound/audios_16k/7N9KdQE6HB0_000030.wav,speech,1.7538908583307924,/work107/luoxiaoxue/data/VGGSound/audios_16k/hbV443Ypky0_000110.wav,music,-0.5476181616836229,/work107/luoxiaoxue/data/VGGSound/audios_16k/PaFSypqIYgI_000070.wav,music,1.160523010030527
/work107/luoxiaoxue/data/VGGSound/audios_16k/zzFtpFDunYQ_000000.wav,music,1.5273700054631991,/work107/luoxiaoxue/data/VGGSound/audios_16k/y8shrX7_fEo_000130.wav,speech,1.8338786344454387,/work107/luoxiaoxue/data/VGGSound/audios_16k/zRMqr-UWlww_000060.wav,music,-0.15423502417286228,/work107/luoxiaoxue/data/VGGSound/audios_16k/tqiaaTUJMUs_000030.wav,music,1.2625296091628595,/work107/luoxiaoxue/data/VGGSound/audios_16k/DVsbEC8MgLk_000000.wav,speech,-2.657014998522944
/work107/luoxiaoxue/data/VGGSound/audios_16k/c6XGS9Yk6L4_000009.wav,music,-2.3529646469633843,/work107/luoxiaoxue/data/VGGSound/audios_16k/SDZeH9KJAUs_000230.wav,speech,0.587737790687993,/work107/luoxiaoxue/data/VGGSound/audios_16k/1oH-wBFq1W4_000020.wav,music,-2.5990651305145995,/work107/luoxiaoxue/data/VGGSound/audios_16k/KfCBT0XvTPw_000030.wav,others,0.4400353253505864,/work107/luoxiaoxue/data/VGGSound/audios_16k/cFN8NtTrYzA_000030.wav,music,1.0710871058857316
/work107/luoxiaoxue/data/VGGSound/audios_16k/-t7hvpjdCpY_000030.wav,music,2.8609460384398044,/work107/luoxiaoxue/data/VGGSound/audios_16k/gf_FjJ4oRkQ_000050.wav,music,-1.276003631690599,/work107/luoxiaoxue/data/VGGSound/audios_16k/cjdk4ItALAg_000080.wav,speech,1.6525324566937156,/work107/luoxiaoxue/data/VGGSound/audios_16k/f8yE0JezHwU_000180.wav,speech,2.7839082991460327,/work107/luoxiaoxue/data/VGGSound/audios_16k/YqB4EDfvWYU_000470.wav,speech,0.9052203853308987
/work107/luoxiaoxue/data/VGGSound/audios_16k/l-LFC9e5b-g_000030.wav,music,2.563423443292309,/work107/luoxiaoxue/data/VGGSound/audios_16k/S-4YdzG0WoA_000100.wav,others,1.5331973886762702,/work107/luoxiaoxue/data/VGGSound/audios_16k/1fGD-4IegBg_000037.wav,speech,2.3994615895029474,/work107/luoxiaoxue/data/VGGSound/audios_16k/eAf6fGQqVbk_000040.wav,others,0.5268837609247683,/work107/luoxiaoxue/data/VGGSound/audios_16k/VTh0QaBTeI8_000060.wav,music,-2.938352884897533
/work107/luoxiaoxue/data/VGGSound/audios_16k/n3AYgg2v95k_000200.wav,music,-1.1973418559008506,/work107/luoxiaoxue/data/VGGSound/audios_16k/pZ9YYvOpsjw_000010.wav,others,-0.0765675544454254,/work107/luoxiaoxue/data/VGGSound/audios_16k/5ntShu2_a-w_000410.wav,speech,-1.7042136220998816,/work107/luoxiaoxue/data/VGGSound/audios_16k/-OPRa24qEEc_000030.wav,speech,2.7039758989333453,/work107/luoxiaoxue/data/VGGSound/audios_16k/pDhluIk_4Ww_000052.wav,music,-0.519685482777891
/work107/luoxiaoxue/data/VGGSound/audios_16k/aPMtVspavDo_000010.wav,others,2.439855607350915,/work107/luoxiaoxue/data/VGGSound/audios_16k/gA1c_ayBUkI_000050.wav,speech,-1.602270937956178,/work107/luoxiaoxue/data/VGGSound/audios_16k/YqgDnEUlQwE_000210.wav,music,-2.38419652759091,/work107/luoxiaoxue/data/VGGSound/audios_16k/8AYJjFBJ-tk_000030.wav,speech,1.7942903633971001,/work107/luoxiaoxue/data/VGGSound/audios_16k/d5PQXppMIXY_000470.wav,speech,-0.010918299860982028
/work107/luoxiaoxue/data/VGGSound/audios_16k/ERTvDybU-pc_000030.wav,speech,0.13457929446707162,/work107/luoxiaoxue/data/VGGSound/audios_16k/67upUuEwqSg_000395.wav,music,-1.3150472660535628,/work107/luoxiaoxue/data/VGGSound/audios_16k/d2ZNxSDpPSc_000015.wav,music,-2.4049959509825816,/work107/luoxiaoxue/data/VGGSound/audios_16k/sEpXj5HQ2ck_000000.wav,others,0.7196255116879549,/work107/luoxiaoxue/data/VGGSound/audios_16k/cDXeRW1NxD4_000040.wav,speech,-1.0840505948476407
/work107/luoxiaoxue/data/VGGSound/audios_16k/0-mZYGykPJQ_000030.wav,speech,-1.8131544789954617,/work107/luoxiaoxue/data/VGGSound/audios_16k/dEhbHifINNs_000090.wav,speech,2.397582383065404,/work107/luoxiaoxue/data/VGGSound/audios_16k/QIwY39kcprA_000030.wav,music,2.7260761875665223,/work107/luoxiaoxue/data/VGGSound/audios_16k/juD33SBjpFU_000000.wav,music,-0.11215775900940228,/work107/luoxiaoxue/data/VGGSound/audios_16k/BTfkrELdOHA_000030.wav,speech,-2.3030791902463763
/work107/luoxiaoxue/data/VGGSound/audios_16k/PYYggAMBkq0_000010.wav,others,-0.7495504395526718,/work107/luoxiaoxue/data/VGGSound/audios_16k/PPd3u6-DPeI_000270.wav,speech,1.0761616155555735,/work107/luoxiaoxue/data/VGGSound/audios_16k/9tYEs5eu_Yk_000030.wav,speech,-0.28279355648476745,/work107/luoxiaoxue/data/VGGSound/audios_16k/uvb873FJC1g_000040.wav,speech,-0.4793815506526533,/work107/luoxiaoxue/data/VGGSound/audios_16k/cwblCNWMJYQ_000198.wav,music,2.5086120328235033
/work107/luoxiaoxue/data/VGGSound/audios_16k/ygYEwNv-NOA_000003.wav,music,2.7803910900460966,/work107/luoxiaoxue/data/VGGSound/audios_16k/Xg3bzsrOGnQ_000530.wav,speech,-2.871054719695432,/work107/luoxiaoxue/data/VGGSound/audios_16k/UHfuOcVa9cI_000030.wav,others,-1.4487474450591065,/work107/luoxiaoxue/data/VGGSound/audios_16k/tk2TV_3iVKQ_000330.wav,speech,-0.5077140641956124,/work107/luoxiaoxue/data/VGGSound/audios_16k/13v94lbKNz4_000030.wav,speech,2.530358358138181
/work107/luoxiaoxue/data/VGGSound/audios_16k/Yt6xmVsYXTo_000050.wav,others,-2.0668804691806173,/work107/luoxiaoxue/data/VGGSound/audios_16k/UOi_YMDgTiM_000000.wav,speech,1.7367702914778498,/work107/luoxiaoxue/data/VGGSound/audios_16k/sUn4NtvGqG8_000030.wav,speech,-0.3470234875331921,/work107/luoxiaoxue/data/VGGSound/audios_16k/jcEQDtWK_II_000080.wav,music,-0.449158023883351,/work107/luoxiaoxue/data/VGGSound/audios_16k/WzijkO_cFF0_000320.wav,speech,-2.2124641516163184
/work107/luoxiaoxue/data/VGGSound/audios_16k/JVqTAIpcAD0_000010.wav,others,2.137813133839333,/work107/luoxiaoxue/data/VGGSound/audios_16k/hmIHImyvlsM_000131.wav,music,0.9637062958410887,/work107/luoxiaoxue/data/VGGSound/audios_16k/gwsx3q5XQAk_000210.wav,speech,-1.9670246387012311,/work107/luoxiaoxue/data/VGGSound/audios_16k/g2X7IbEaMZY_000000.wav,others,-2.2258290828319467,/work107/luoxiaoxue/data/VGGSound/audios_16k/mmUxB3e9cQ4_000140.wav,speech,2.8537464266327888
/work107/luoxiaoxue/data/VGGSound/audios_16k/DdZ6PSUQoQA_000050.wav,speech,2.329827774034527,/work107/luoxiaoxue/data/VGGSound/audios_16k/Ihl2RcbImDE_000040.wav,speech,0.9732688908641047,/work107/luoxiaoxue/data/VGGSound/audios_16k/hzxF8tCEISg_000000.wav,speech,0.7237452852566646,/work107/luoxiaoxue/data/VGGSound/audios_16k/hneQn6p0klA_000210.wav,speech,-2.766317821879196,/work107/luoxiaoxue/data/VGGSound/audios_16k/d2ZNxSDpPSc_000015.wav,music,1.0430559548881266
/work107/luoxiaoxue/data/VGGSound/audios_16k/OwxFBUmR7Fo_000200.wav,others,0.592796507685204,/work107/luoxiaoxue/data/VGGSound/audios_16k/yACr1W--FeI_000000.wav,music,-1.321927246163429,/work107/luoxiaoxue/data/VGGSound/audios_16k/Wy9Nh9vVb4o_000000.wav,music,-2.19910414962595,/work107/luoxiaoxue/data/VGGSound/audios_16k/2dZN-_9Xb9k_000010.wav,music,0.9234023146723813,/work107/luoxiaoxue/data/VGGSound/audios_16k/PtgVRE9Hjao_000010.wav,music,0.3631308989568005
/work107/luoxiaoxue/data/VGGSound/audios_16k/ijFPMrptrwE_000007.wav,speech,-1.4066185656900896,/work107/luoxiaoxue/data/VGGSound/audios_16k/sYj4hpDUZDQ_000030.wav,others,2.8837762864294803,/work107/luoxiaoxue/data/VGGSound/audios_16k/OFz0io1Hupg_000120.wav,speech,2.1730036837437945,/work107/luoxiaoxue/data/VGGSound/audios_16k/OjFY_3AxJMs_000330.wav,music,1.2545898855548305,/work107/luoxiaoxue/data/VGGSound/audios_16k/bhpIB09qNTc_000000.wav,speech,2.028642254460464
/work107/luoxiaoxue/data/VGGSound/audios_16k/_gJrRO59Fu0_000110.wav,speech,1.017925671166644,/work107/luoxiaoxue/data/VGGSound/audios_16k/Di4vR2hW6aA_000028.wav,others,-0.9577433792299797,/work107/luoxiaoxue/data/VGGSound/audios_16k/gpMWvDgf9ig_000360.wav,speech,2.2894500695480495,/work107/luoxiaoxue/data/VGGSound/audios_16k/tVpZtTB8Hac_000070.wav,speech,-2.148958995085004,/work107/luoxiaoxue/data/VGGSound/audios_16k/cpFy9zv3FB8_000060.wav,speech,0.2077176506111531
/work107/luoxiaoxue/data/VGGSound/audios_16k/4W5FaKdE4Ow_000200.wav,speech,-2.440384540246411,/work107/luoxiaoxue/data/VGGSound/audios_16k/NQWLCH9gQ7Y_000170.wav,music,0.6593482210734956,/work107/luoxiaoxue/data/VGGSound/audios_16k/7scjezvmE7M_000210.wav,speech,2.7280740038356512,/work107/luoxiaoxue/data/VGGSound/audios_16k/Gh8FpV8lsb4_000260.wav,music,2.439319527918628,/work107/luoxiaoxue/data/VGGSound/audios_16k/xUKXab2x8WE_000080.wav,speech,1.4199486618554982
/work107/luoxiaoxue/data/VGGSound/audios_16k/LztfMLwVo0Q_000220.wav,music,2.489582181745943,/work107/luoxiaoxue/data/VGGSound/audios_16k/7-3hcXY0pyk_000030.wav,speech,0.40921701396617927,/work107/luoxiaoxue/data/VGGSound/audios_16k/UekNgGYeivc_000330.wav,speech,2.4348732849756063,/work107/luoxiaoxue/data/VGGSound/audios_16k/BKaY-5O5AKU_000030.wav,speech,-2.537295014888607,/work107/luoxiaoxue/data/VGGSound/audios_16k/iuY0TjxILx4_000070.wav,speech,2.2788570587712167
/work107/luoxiaoxue/data/VGGSound/audios_16k/fFn2P7ZRIeM_000480.wav,music,-0.5532515338276518,/work107/luoxiaoxue/data/VGGSound/audios_16k/G0-fYCo9Chs_000470.wav,speech,-1.6156878138206723,/work107/luoxiaoxue/data/VGGSound/audios_16k/sgKKBbe8CW0_000140.wav,music,1.4173104768757652,/work107/luoxiaoxue/data/VGGSound/audios_16k/XZZF-WVp8kI_000000.wav,music,-1.0240648447019005,/work107/luoxiaoxue/data/VGGSound/audios_16k/RZw8H1pc4oc_000017.wav,music,0.5246451643537631
/work107/luoxiaoxue/data/VGGSound/audios_16k/Zxq99OoRhcc_000010.wav,speech,0.46750732618334734,/work107/luoxiaoxue/data/VGGSound/audios_16k/Sa8a--uKDjs_000034.wav,music,-0.9269641061656682,/work107/luoxiaoxue/data/VGGSound/audios_16k/f8paUyzC5jM_000100.wav,music,-0.7998633032503482,/work107/luoxiaoxue/data/VGGSound/audios_16k/3V19BOXDtfw_000030.wav,music,-2.55160375129459,/work107/luoxiaoxue/data/VGGSound/audios_16k/trh0PZ_lhKc_000030.wav,others,0.643031813458081
/work107/luoxiaoxue/data/VGGSound/audios_16k/hYZE-WwJVkc_000000.wav,music,2.6966029923668913,/work107/luoxiaoxue/data/VGGSound/audios_16k/5aeln5iT_0Y_000030.wav,speech,-0.2355178269931919,/work107/luoxiaoxue/data/VGGSound/audios_16k/jYUGEhglqGY_000076.wav,music,2.5070965603713233,/work107/luoxiaoxue/data/VGGSound/audios_16k/lTwW8KEDrss_000040.wav,music,-2.114143274565836,/work107/luoxiaoxue/data/VGGSound/audios_16k/qDD6KIoa8c0_000010.wav,others,-2.641995593628791
/work107/luoxiaoxue/data/VGGSound/audios_16k/sShpyu2l4YQ_000000.wav,others,2.0506596131561245,/work107/luoxiaoxue/data/VGGSound/audios_16k/3UGWppIS6eI_000030.wav,speech,2.6297666237842163,/work107/luoxiaoxue/data/VGGSound/audios_16k/UhHd9y90SFA_000740.wav,music,-0.3324708692857934,/work107/luoxiaoxue/data/VGGSound/audios_16k/uIvML-TrnNQ_000405.wav,speech,-1.111125084368649,/work107/luoxiaoxue/data/VGGSound/audios_16k/JaRDL6t0uR8_000030.wav,music,1.205035256996113
/work107/luoxiaoxue/data/VGGSound/audios_16k/axTjcZTgy6w_000316.wav,music,-2.9219962746376185,/work107/luoxiaoxue/data/VGGSound/audios_16k/3BIGyDCEl9Q_000030.wav,speech,0.4268566736486994,/work107/luoxiaoxue/data/VGGSound/audios_16k/tbZ5LXSgV4w_000000.wav,speech,-1.8151047255826824,/work107/luoxiaoxue/data/VGGSound/audios_16k/KfCBT0XvTPw_000030.wav,others,0.010976111810033995,/work107/luoxiaoxue/data/VGGSound/audios_16k/1mpJ7c5zGHw_000372.wav,music,-1.6607840550623494
/work107/luoxiaoxue/data/VGGSound/audios_16k/YISopDKuQ0k_000050.wav,music,-2.447899104741758,/work107/luoxiaoxue/data/VGGSound/audios_16k/YXaFwV7HEhA_000030.wav,music,-0.9095040397787253,/work107/luoxiaoxue/data/VGGSound/audios_16k/iBHC_Y5-Jrs_000030.wav,music,-2.5043520684727687,/work107/luoxiaoxue/data/VGGSound/audios_16k/cMzERBmtlrs_000010.wav,others,-1.1088180280613062,/work107/luoxiaoxue/data/VGGSound/audios_16k/MZlAvW-bebM_000000.wav,music,0.7571779762436135
/work107/luoxiaoxue/data/VGGSound/audios_16k/N6LL-ZcRJr0_000030.wav,music,0.6985449859749995,/work107/luoxiaoxue/data/VGGSound/audios_16k/RVYyr7RO8ck_000080.wav,others,-0.0847978914437153,/work107/luoxiaoxue/data/VGGSound/audios_16k/ey8psR9keWc_000060.wav,speech,0.8905072209534648,/work107/luoxiaoxue/data/VGGSound/audios_16k/NOa9x-lj9K0_000140.wav,music,1.9352567364016329,/work107/luoxiaoxue/data/VGGSound/audios_16k/muHo26SaMjk_000210.wav,speech,2.4059345765430376
/work107/luoxiaoxue/data/VGGSound/audios_16k/8yfFuIxiEDI_000010.wav,music,-1.6818037573139493,/work107/luoxiaoxue/data/VGGSound/audios_16k/K0SPQE_KT7Q_000350.wav,speech,-2.928647227277896,/work107/luoxiaoxue/data/VGGSound/audios_16k/xNFUl18Ur_A_000010.wav,speech,-1.2471476884133381,/work107/luoxiaoxue/data/VGGSound/audios_16k/RGK2m-KvHBM_000090.wav,others,2.02054749961124,/work107/luoxiaoxue/data/VGGSound/audios_16k/03giUeNMTwk_000124.wav,music,-0.9990278867202282
/work107/luoxiaoxue/data/VGGSound/audios_16k/6G5ClEBKC7s_000020.wav,speech,2.5782841284296474,/work107/luoxiaoxue/data/VGGSound/audios_16k/7scjezvmE7M_000210.wav,speech,-1.352252126642153,/work107/luoxiaoxue/data/VGGSound/audios_16k/BCDPEwIRz4s_000030.wav,music,0.26542270332934725,/work107/luoxiaoxue/data/VGGSound/audios_16k/upkyfMoU_Kw_000240.wav,music,1.6856817496247647,/work107/luoxiaoxue/data/VGGSound/audios_16k/redEh50eYgI_000020.wav,others,1.5779801441552976
/work107/luoxiaoxue/data/VGGSound/audios_16k/hi8ft0rb-vs_000080.wav,music,-0.8272686536805018,/work107/luoxiaoxue/data/VGGSound/audios_16k/2KthesdTICw_000030.wav,speech,1.8243242311031045,/work107/luoxiaoxue/data/VGGSound/audios_16k/iSjUhjjj_Y4_000010.wav,speech,1.7582867590668005,/work107/luoxiaoxue/data/VGGSound/audios_16k/W1ke0gAUSS0_000030.wav,music,2.290931503895692,/work107/luoxiaoxue/data/VGGSound/audios_16k/63Yp1mEiLwU_000012.wav,others,0.9870986902690189
/work107/luoxiaoxue/data/VGGSound/audios_16k/NCdc6zv3jyA_000050.wav,others,-1.4440412614797384,/work107/luoxiaoxue/data/VGGSound/audios_16k/Vem0D4NYkM8_000280.wav,others,1.1148155920936267,/work107/luoxiaoxue/data/VGGSound/audios_16k/iAykQrBfy68_000021.wav,music,-2.891192344257563,/work107/luoxiaoxue/data/VGGSound/audios_16k/9LmxKv4OUM4_000210.wav,music,-2.854035403051838,/work107/luoxiaoxue/data/VGGSound/audios_16k/pmFX22vnRmM_000170.wav,speech,0.4043687148965569
/work107/luoxiaoxue/data/VGGSound/audios_16k/kSwMm58byrY_000030.wav,music,-2.4579792709720145,/work107/luoxiaoxue/data/VGGSound/audios_16k/B7UTkrzrwRw_000030.wav,speech,0.3479899310021062,/work107/luoxiaoxue/data/VGGSound/audios_16k/CYv6-qTDdss_000290.wav,music,0.8978448734610667,/work107/luoxiaoxue/data/VGGSound/audios_16k/FRb9sSaF6EY_000010.wav,others,2.253157734249264,/work107/luoxiaoxue/data/VGGSound/audios_16k/AASpYn_EQS8_000000.wav,others,2.2864201078921997
